volume_id,slice_idx,sequence,group,method,q_hat,n_pixels_total,n_pixels_lesion,coverage_global,coverage_lesion,mean_width_global,mean_width_lesion,iou_topk_global,iou_topk_lesion,ulas_lesion,ulas_null_mean,ulas_z_score,mean_uncertainty,mean_error
file_brain_AXFLAIR_201_6002987,9,AXFLAIR,C,CQR,0.010268524289131165,102400,3984,0.9444140791893005,0.9011043906211853,0.030715662986040115,0.040936458855867386,0.1318669172101249,0.08446866485013624,0.6012108325958252,0.586523711681366,2.5847838570330537,0.005089308135211468,0.004927876405417919
file_brain_AXFLAIR_201_6002987,10,AXFLAIR,C,CQR,0.010268524289131165,102400,3300,0.9453320503234863,0.871515154838562,0.030907370150089264,0.04399588704109192,0.15797806174375212,0.09634551495016612,0.6151600480079651,0.5941599011421204,4.666662803432869,0.005185161251574755,0.004977172240614891
file_brain_AXFLAIR_201_6002987,11,AXFLAIR,C,CQR,0.010268524289131165,102400,2244,0.9539355635643005,0.8311051726341248,0.030148359015583992,0.043405696749687195,0.16588864852556073,0.16666666666666666,0.6181216835975647,0.6039955615997314,1.9193294409730395,0.0048056538216769695,0.00468402449041605
file_brain_AXFLAIR_201_6002987,12,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.9604101777076721,nan,0.029468366876244545,nan,0.20075046904315197,nan,nan,nan,nan,0.004465658217668533,0.004482580814510584
file_brain_AXFLAIR_201_6002987,13,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.9700781106948853,nan,0.028826989233493805,nan,0.18026740433379437,nan,nan,nan,nan,0.004144969861954451,0.0040625096298754215
file_brain_AXFLAIR_201_6002987,14,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.9769726395606995,nan,0.028291167691349983,nan,0.20442248882615854,nan,nan,nan,nan,0.0038770593237131834,0.0038537615910172462
file_brain_AXFLAIR_201_6002987,15,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.9857324361801147,nan,0.027222683653235435,nan,0.14298470811474495,nan,nan,nan,nan,0.0033428187016397715,0.0034690743777900934
file_brain_AXFLAIR_201_6003004,0,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8829590082168579,nan,0.03578932210803032,nan,0.13689352725657822,nan,nan,nan,nan,0.00762613769620657,0.00715586356818676
file_brain_AXFLAIR_201_6003004,1,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8832812309265137,nan,0.03529834374785423,nan,0.13224237063246352,nan,nan,nan,nan,0.0073806471191346645,0.007045918144285679
file_brain_AXFLAIR_201_6003004,2,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8985449075698853,nan,0.0350351557135582,nan,0.12354619267061663,nan,nan,nan,nan,0.0072490558959543705,0.006658711936324835
file_brain_AXFLAIR_201_6003004,3,AXFLAIR,C,CQR,0.010268524289131165,102400,960,0.8960644602775574,0.8677083253860474,0.03474679961800575,0.038134995847940445,0.1337466784765279,0.03225806451612903,0.5794695615768433,0.5791316628456116,0.028996645232899607,0.007104875985532999,0.00673883268609643
