iteration,train_loss,val_loss,lr,elapsed_s
58000,0.000051,,3.000000e-04,5339.3
58000,,0.000054,3.000000e-04,5355.5
58100,0.000010,,3.000000e-04,5363.1
58200,0.000068,,3.000000e-04,5370.4
58300,0.000010,,3.000000e-04,5377.8
58400,0.000028,,3.000000e-04,5384.9
58500,0.000010,,3.000000e-04,5392.2
58600,0.000024,,3.000000e-04,5399.3
58700,0.000016,,3.000000e-04,5406.5
58800,0.000091,,3.000000e-04,5413.9
58900,0.000046,,3.000000e-04,5421.5
59000,0.000029,,3.000000e-04,5428.7
59000,,0.000054,3.000000e-04,5444.7
59100,0.000058,,3.000000e-04,5451.7
59200,0.000005,,3.000000e-04,5458.8
59300,0.000023,,3.000000e-04,5465.7
59400,0.000016,,3.000000e-04,5472.9
59500,0.000020,,3.000000e-04,5480.1
59600,0.000049,,3.000000e-04,5487.1
59700,0.000041,,3.000000e-04,5494.1
59800,0.000019,,3.000000e-04,5501.5
59900,0.000004,,3.000000e-04,5508.8
60000,0.000027,,3.000000e-04,5516.4
60000,,0.000054,3.000000e-04,5532.5
60100,0.000023,,3.000000e-04,5539.8
60200,0.000030,,3.000000e-04,5547.0
60300,0.000023,,3.000000e-04,5554.4
60400,0.000002,,3.000000e-04,5561.6
60500,0.000160,,3.000000e-04,5568.9
60600,0.000082,,3.000000e-04,5576.2
60700,0.000033,,3.000000e-04,5583.4
60800,0.000040,,3.000000e-04,5590.6
60900,0.000014,,3.000000e-04,5597.9
61000,0.000011,,3.000000e-04,5605.1
61000,,0.000054,3.000000e-04,5621.1
61100,0.000080,,3.000000e-04,5628.2
61200,0.000052,,3.000000e-04,5635.4
61300,0.000105,,3.000000e-04,5642.6
61400,0.000011,,3.000000e-04,5649.8
61500,0.000090,,3.000000e-04,5656.6
61600,0.000017,,3.000000e-04,5663.9
61700,0.000097,,3.000000e-04,5671.1
61800,0.000049,,3.000000e-04,5678.4
61900,0.000043,,3.000000e-04,5685.6
62000,0.000059,,3.000000e-04,5692.7
62000,,0.000054,3.000000e-04,5708.7
62100,0.000099,,3.000000e-04,5715.6
62200,0.000027,,3.000000e-04,5723.0
62300,0.000017,,3.000000e-04,5730.2
62400,0.000027,,3.000000e-04,5737.2
62500,0.000019,,3.000000e-04,5744.5
62600,0.000123,,3.000000e-04,5751.5
62700,0.000089,,3.000000e-04,5758.7
62800,0.000018,,3.000000e-04,5765.6
62900,0.000027,,3.000000e-04,5772.8
63000,0.000020,,3.000000e-04,5780.3
63000,,0.000054,3.000000e-04,5796.6
63100,0.000042,,3.000000e-04,5803.7
63200,0.000066,,3.000000e-04,5811.1
63300,0.000042,,3.000000e-04,5818.6
63400,0.000011,,3.000000e-04,5825.8
63500,0.000028,,3.000000e-04,5832.9
63600,0.000052,,3.000000e-04,5840.0
63700,0.000014,,3.000000e-04,5847.4
63800,0.000020,,3.000000e-04,5854.6
63900,0.000035,,3.000000e-04,5861.7
64000,0.000019,,3.000000e-04,5869.0
64000,,0.000054,3.000000e-04,5885.0
64100,0.000128,,3.000000e-04,5892.0
64200,0.000018,,3.000000e-04,5899.1
64300,0.000020,,3.000000e-04,5906.4
64400,0.000014,,3.000000e-04,5913.7
64500,0.000044,,3.000000e-04,5920.8
64600,0.000015,,3.000000e-04,5927.9
64700,0.000061,,3.000000e-04,5934.9
64800,0.000026,,3.000000e-04,5941.9
64900,0.000026,,3.000000e-04,5949.2
65000,0.000034,,3.000000e-04,5956.2
65000,,0.000054,3.000000e-04,5972.0
65100,0.000055,,3.000000e-04,5978.9
65200,0.000073,,3.000000e-04,5986.1
65300,0.000027,,3.000000e-04,5993.2
65400,0.000164,,3.000000e-04,6000.5
65500,0.000046,,3.000000e-04,6007.4
65600,0.000022,,3.000000e-04,6014.5
65700,0.000063,,3.000000e-04,6021.7
65800,0.000165,,3.000000e-04,6029.0
65900,0.000011,,3.000000e-04,6036.3
66000,0.000021,,3.000000e-04,6043.5
66000,,0.000054,3.000000e-04,6059.5
66100,0.000054,,3.000000e-04,6066.7
66200,0.000012,,3.000000e-04,6073.8
66300,0.000017,,3.000000e-04,6080.7
66400,0.000037,,3.000000e-04,6087.7
66500,0.000020,,3.000000e-04,6094.9
66600,0.000009,,3.000000e-04,6101.9
66700,0.000018,,3.000000e-04,6109.1
66800,0.000021,,3.000000e-04,6116.0
66900,0.000015,,3.000000e-04,6123.3
67000,0.000036,,3.000000e-04,6130.6
67000,,0.000053,3.000000e-04,6146.5
67100,0.000023,,3.000000e-04,6153.7
67200,0.000020,,3.000000e-04,6160.8
67300,0.000011,,3.000000e-04,6168.0
67400,0.000023,,3.000000e-04,6175.0
67500,0.000023,,3.000000e-04,6182.2
67600,0.000046,,3.000000e-04,6189.1
67700,0.000029,,3.000000e-04,6196.4
67800,0.000027,,3.000000e-04,6203.5
67900,0.000027,,3.000000e-04,6210.6
68000,0.000114,,3.000000e-04,6217.4
68000,,0.000057,3.000000e-04,6233.3
68100,0.000049,,3.000000e-04,6240.2
68200,0.000016,,3.000000e-04,6247.4
68300,0.000022,,3.000000e-04,6254.4
68400,0.000029,,3.000000e-04,6261.4
68500,0.000026,,3.000000e-04,6268.6
68600,0.000038,,3.000000e-04,6275.7
68700,0.000034,,3.000000e-04,6282.8
68800,0.000054,,3.000000e-04,6290.1
68900,0.000043,,3.000000e-04,6297.4
69000,0.000040,,3.000000e-04,6304.4
69000,,0.000054,3.000000e-04,6320.4
69100,0.000036,,3.000000e-04,6327.5
69200,0.000040,,3.000000e-04,6334.5
69300,0.000059,,3.000000e-04,6341.4
69400,0.000092,,3.000000e-04,6349.0
69500,0.000012,,3.000000e-04,6356.5
69600,0.000142,,3.000000e-04,6363.9
69700,0.000011,,3.000000e-04,6371.5
69800,0.000157,,3.000000e-04,6379.0
69900,0.000012,,3.000000e-04,6386.2
70000,0.000021,,3.000000e-04,6393.5
70000,,0.000054,3.000000e-04,6409.7
70100,0.000048,,3.000000e-04,6417.1
70200,0.000026,,3.000000e-04,6424.4
70300,0.000094,,3.000000e-04,6431.6
70400,0.000012,,3.000000e-04,6439.1
70500,0.000150,,3.000000e-04,6446.1
70600,0.000080,,3.000000e-04,6453.2
70700,0.000014,,3.000000e-04,6460.6
70800,0.000023,,3.000000e-04,6467.8
70900,0.000031,,3.000000e-04,6474.9
71000,0.000205,,3.000000e-04,6482.1
71000,,0.000054,3.000000e-04,6498.1
71100,0.000042,,3.000000e-04,6505.2
71200,0.000024,,3.000000e-04,6512.3
71300,0.000027,,3.000000e-04,6519.9
71400,0.000048,,3.000000e-04,6526.9
71500,0.000003,,3.000000e-04,6533.9
71600,0.000025,,3.000000e-04,6541.0
71700,0.000002,,3.000000e-04,6547.9
71800,0.000096,,3.000000e-04,6555.1
71900,0.000087,,3.000000e-04,6562.2
72000,0.000019,,3.000000e-04,6569.5
72000,,0.000054,3.000000e-04,6585.3
72100,0.000051,,3.000000e-04,6592.6
72200,0.000016,,3.000000e-04,6599.7
72300,0.000035,,3.000000e-04,6606.5
72400,0.000038,,3.000000e-04,6613.7
72500,0.000018,,3.000000e-04,6621.0
72600,0.000101,,3.000000e-04,6628.2
72700,0.000038,,3.000000e-04,6635.2
72800,0.000042,,3.000000e-04,6642.2
72900,0.000031,,3.000000e-04,6649.2
73000,0.000026,,3.000000e-04,6656.5
73000,,0.000054,3.000000e-04,6672.5
73100,0.000024,,3.000000e-04,6679.3
73200,0.000110,,3.000000e-04,6686.4
73300,0.000014,,3.000000e-04,6693.5
73400,0.000028,,3.000000e-04,6700.7
73500,0.000040,,3.000000e-04,6708.0
73600,0.000020,,3.000000e-04,6715.2
73700,0.000022,,3.000000e-04,6722.5
73800,0.000053,,3.000000e-04,6729.9
73900,0.000009,,3.000000e-04,6737.3
74000,0.000041,,3.000000e-04,6744.6
74000,,0.000054,3.000000e-04,6760.6
74100,0.000036,,3.000000e-04,6767.7
74200,0.000077,,3.000000e-04,6775.1
74300,0.000012,,3.000000e-04,6782.4
74400,0.000021,,3.000000e-04,6789.5
74500,0.000028,,3.000000e-04,6796.6
74600,0.000054,,3.000000e-04,6803.9
74700,0.000013,,3.000000e-04,6811.0
74800,0.000023,,3.000000e-04,6818.2
74900,0.000065,,3.000000e-04,6825.3
75000,0.000023,,3.000000e-04,6832.4
75000,,0.000053,3.000000e-04,6848.3
75100,0.000023,,3.000000e-04,6855.6
75200,0.000051,,3.000000e-04,6862.8
75300,0.000032,,3.000000e-04,6870.4
75400,0.000013,,3.000000e-04,6877.8
75500,0.000057,,3.000000e-04,6885.2
75600,0.000045,,3.000000e-04,6892.3
75700,0.000030,,3.000000e-04,6899.4
75800,0.000023,,3.000000e-04,6906.7
75900,0.000013,,3.000000e-04,6913.8
76000,0.000025,,3.000000e-04,6921.4
76000,,0.000054,3.000000e-04,6937.5
76100,0.000024,,3.000000e-04,6944.9
76200,0.000032,,3.000000e-04,6952.1
76300,0.000037,,3.000000e-04,6959.4
76400,0.000033,,3.000000e-04,6966.6
76500,0.000021,,3.000000e-04,6974.2
76600,0.000027,,3.000000e-04,6981.5
76700,0.000092,,3.000000e-04,6988.8
76800,0.000138,,3.000000e-04,6996.0
76900,0.000019,,3.000000e-04,7003.3
77000,0.000015,,3.000000e-04,7010.3
77000,,0.000054,3.000000e-04,7026.2
77100,0.000022,,3.000000e-04,7033.6
77200,0.000101,,3.000000e-04,7040.8
77300,0.000011,,3.000000e-04,7048.0
77400,0.000019,,3.000000e-04,7055.1
77500,0.000019,,3.000000e-04,7062.3
77600,0.000009,,3.000000e-04,7069.5
77700,0.000033,,3.000000e-04,7076.7
77800,0.000020,,3.000000e-04,7083.8
77900,0.000034,,3.000000e-04,7091.1
78000,0.000047,,3.000000e-04,7098.4
78000,,0.000054,3.000000e-04,7114.4
78100,0.000035,,3.000000e-04,7121.6
78200,0.000083,,3.000000e-04,7128.8
78300,0.000008,,3.000000e-04,7136.0
78400,0.000203,,3.000000e-04,7143.4
78500,0.000055,,3.000000e-04,7150.5
78600,0.000031,,3.000000e-04,7158.0
78700,0.000081,,3.000000e-04,7165.2
78800,0.000024,,3.000000e-04,7172.5
78900,0.000022,,3.000000e-04,7179.9
79000,0.000034,,3.000000e-04,7187.4
79000,,0.000054,3.000000e-04,7203.6
79100,0.000031,,3.000000e-04,7210.9
79200,0.000013,,3.000000e-04,7218.5
79300,0.000022,,3.000000e-04,7225.8
79400,0.000017,,3.000000e-04,7233.3
79500,0.000035,,3.000000e-04,7240.5
79600,0.000022,,3.000000e-04,7247.8
79700,0.000068,,3.000000e-04,7255.1
79800,0.000036,,3.000000e-04,7262.4
79900,0.000016,,3.000000e-04,7269.6
80000,0.000055,,3.000000e-04,7276.8
80000,,0.000054,3.000000e-04,7292.9
80100,0.000044,,3.000000e-04,7300.1
80200,0.000013,,3.000000e-04,7307.6
80300,0.000015,,3.000000e-04,7315.0
80400,0.000012,,3.000000e-04,7322.2
80500,0.000019,,3.000000e-04,7329.7
80600,0.000002,,3.000000e-04,7337.2
80700,0.000028,,3.000000e-04,7344.3
80800,0.000080,,3.000000e-04,7351.5
80900,0.000031,,3.000000e-04,7358.8
81000,0.000017,,3.000000e-04,7366.2
81000,,0.000053,3.000000e-04,7382.2
81100,0.000084,,3.000000e-04,7389.5
81200,0.000035,,3.000000e-04,7396.6
81300,0.000078,,3.000000e-04,7404.2
81400,0.000019,,3.000000e-04,7411.3
81500,0.000071,,3.000000e-04,7418.5
81600,0.000022,,3.000000e-04,7425.9
81700,0.000009,,3.000000e-04,7433.3
81800,0.000014,,3.000000e-04,7440.7
81900,0.000018,,3.000000e-04,7447.8
82000,0.000013,,3.000000e-04,7455.0
82000,,0.000053,3.000000e-04,7471.2
82100,0.000187,,3.000000e-04,7478.4
82200,0.000042,,3.000000e-04,7485.8
82300,0.000029,,3.000000e-04,7493.3
82400,0.000010,,3.000000e-04,7500.6
82500,0.000043,,3.000000e-04,7507.9
82600,0.000019,,3.000000e-04,7515.3
82700,0.000004,,3.000000e-04,7523.0
82800,0.000104,,3.000000e-04,7530.3
82900,0.000025,,3.000000e-04,7537.6
83000,0.000026,,3.000000e-04,7544.9
83000,,0.000054,3.000000e-04,7561.2
83100,0.000014,,3.000000e-04,7569.1
83200,0.000063,,3.000000e-04,7576.6
83300,0.000021,,3.000000e-04,7584.4
83400,0.000051,,3.000000e-04,7591.7
83500,0.000029,,3.000000e-04,7599.5
83600,0.000024,,3.000000e-04,7607.2
83700,0.000020,,3.000000e-04,7614.8
83800,0.000094,,3.000000e-04,7622.4
83900,0.000067,,3.000000e-04,7629.9
84000,0.000037,,3.000000e-04,7637.2
84000,,0.000054,3.000000e-04,7653.6
84100,0.000029,,3.000000e-04,7660.8
84200,0.000016,,3.000000e-04,7668.3
84300,0.000055,,3.000000e-04,7675.6
84400,0.000002,,3.000000e-04,7683.2
84500,0.000115,,3.000000e-04,7690.7
84600,0.000020,,3.000000e-04,7698.3
84700,0.000015,,3.000000e-04,7705.9
84800,0.000030,,3.000000e-04,7713.5
84900,0.000031,,3.000000e-04,7721.1
85000,0.000018,,3.000000e-04,7728.5
85000,,0.000054,3.000000e-04,7744.7
85100,0.000041,,3.000000e-04,7752.0
85200,0.000025,,3.000000e-04,7759.6
85300,0.000017,,3.000000e-04,7766.9
85400,0.000015,,3.000000e-04,7774.3
85500,0.000008,,3.000000e-04,7781.8
85600,0.000020,,3.000000e-04,7789.6
85700,0.000022,,3.000000e-04,7797.0
85800,0.000017,,3.000000e-04,7804.4
85900,0.000025,,3.000000e-04,7812.0
86000,0.000017,,3.000000e-04,7819.6
86000,,0.000054,3.000000e-04,7836.0
86100,0.000075,,3.000000e-04,7843.8
86200,0.000028,,3.000000e-04,7851.5
86300,0.000064,,3.000000e-04,7859.0
86400,0.000010,,3.000000e-04,7866.7
86500,0.000018,,3.000000e-04,7874.2
86600,0.000039,,3.000000e-04,7882.2
86700,0.000015,,3.000000e-04,7890.0
86800,0.000016,,3.000000e-04,7897.6
86900,0.000046,,3.000000e-04,7905.2
87000,0.000026,,3.000000e-04,7912.9
87000,,0.000053,3.000000e-04,7929.3
87100,0.000020,,3.000000e-04,7937.1
87200,0.000044,,3.000000e-04,7944.8
87300,0.000014,,3.000000e-04,7952.7
87400,0.000074,,3.000000e-04,7960.5
87500,0.000054,,3.000000e-04,7968.2
87600,0.000032,,3.000000e-04,7975.7
87700,0.000055,,3.000000e-04,7983.4
87800,0.000018,,3.000000e-04,7991.1
87900,0.000018,,3.000000e-04,7998.5
88000,0.000013,,3.000000e-04,8005.9
88000,,0.000054,3.000000e-04,8022.2
88100,0.000015,,3.000000e-04,8030.0
88200,0.000032,,3.000000e-04,8037.7
88300,0.000017,,3.000000e-04,8045.2
88400,0.000038,,3.000000e-04,8052.8
88500,0.000035,,3.000000e-04,8060.5
88600,0.000026,,3.000000e-04,8067.7
88700,0.000037,,3.000000e-04,8075.2
88800,0.000024,,3.000000e-04,8082.7
88900,0.000025,,3.000000e-04,8090.2
89000,0.000017,,3.000000e-04,8097.9
89000,,0.000053,3.000000e-04,8114.5
89100,0.000022,,3.000000e-04,8122.0
89200,0.000027,,3.000000e-04,8129.8
89300,0.000029,,3.000000e-04,8137.4
89400,0.000041,,3.000000e-04,8145.1
89500,0.000056,,3.000000e-04,8153.1
89600,0.000008,,3.000000e-04,8160.6
89700,0.000017,,3.000000e-04,8168.2
89800,0.000032,,3.000000e-04,8175.7
89900,0.000186,,3.000000e-04,8183.4
90000,0.000075,,3.000000e-04,8191.0
90000,,0.000053,3.000000e-04,8207.4
90100,0.000006,,3.000000e-04,8215.0
90200,0.000060,,3.000000e-04,8222.5
90300,0.000016,,3.000000e-04,8230.0
90400,0.000040,,3.000000e-04,8237.7
90500,0.000022,,3.000000e-04,8245.5
90600,0.000038,,3.000000e-04,8253.3
90700,0.000017,,3.000000e-04,8260.7
90800,0.000015,,3.000000e-04,8268.2
90900,0.000032,,3.000000e-04,8275.6
91000,0.000064,,3.000000e-04,8283.4
91000,,0.000053,3.000000e-04,8299.9
91100,0.000066,,3.000000e-04,8307.5
91200,0.000070,,3.000000e-04,8315.1
91300,0.000065,,3.000000e-04,8322.7
91400,0.000056,,3.000000e-04,8330.5
91500,0.000028,,3.000000e-04,8338.2
91600,0.000021,,3.000000e-04,8345.7
91700,0.000080,,3.000000e-04,8353.2
91800,0.000017,,3.000000e-04,8360.3
91900,0.000064,,3.000000e-04,8367.8
92000,0.000019,,3.000000e-04,8375.3
92000,,0.000053,3.000000e-04,8391.7
92100,0.000017,,3.000000e-04,8398.9
92200,0.000042,,3.000000e-04,8406.5
92300,0.000252,,3.000000e-04,8414.0
92400,0.000079,,3.000000e-04,8421.5
92500,0.000024,,3.000000e-04,8429.0
92600,0.000068,,3.000000e-04,8436.7
92700,0.000029,,3.000000e-04,8444.3
92800,0.000019,,3.000000e-04,8452.1
92900,0.000013,,3.000000e-04,8459.7
93000,0.000062,,3.000000e-04,8467.2
93000,,0.000054,3.000000e-04,8483.6
93100,0.000062,,3.000000e-04,8491.1
93200,0.000040,,3.000000e-04,8498.6
93300,0.000068,,3.000000e-04,8506.3
93400,0.000093,,3.000000e-04,8513.9
93500,0.000036,,3.000000e-04,8521.5
93600,0.000020,,3.000000e-04,8529.1
93700,0.000052,,3.000000e-04,8536.6
93800,0.000028,,3.000000e-04,8544.4
93900,0.000016,,3.000000e-04,8552.0
94000,0.000036,,3.000000e-04,8559.7
94000,,0.000053,3.000000e-04,8576.0
94100,0.000016,,3.000000e-04,8583.6
94200,0.000045,,3.000000e-04,8591.3
94300,0.000005,,3.000000e-04,8599.2
94400,0.000061,,3.000000e-04,8607.0
94500,0.000032,,3.000000e-04,8614.5
94600,0.000044,,3.000000e-04,8622.0
94700,0.000014,,3.000000e-04,8629.4
94800,0.000085,,3.000000e-04,8636.6
94900,0.000026,,3.000000e-04,8643.8
95000,0.000023,,3.000000e-04,8651.3
95000,,0.000054,3.000000e-04,8667.7
95100,0.000044,,3.000000e-04,8675.0
95200,0.000020,,3.000000e-04,8682.5
95300,0.000015,,3.000000e-04,8690.0
95400,0.000046,,3.000000e-04,8697.4
95500,0.000016,,3.000000e-04,8705.0
95600,0.000015,,3.000000e-04,8712.3
95700,0.000048,,3.000000e-04,8720.0
95800,0.000037,,3.000000e-04,8727.8
95900,0.000065,,3.000000e-04,8735.4
96000,0.000042,,3.000000e-04,8743.1
96000,,0.000053,3.000000e-04,8759.6
96100,0.000010,,3.000000e-04,8766.9
96200,0.000016,,3.000000e-04,8774.2
96300,0.000088,,3.000000e-04,8781.8
96400,0.000079,,3.000000e-04,8789.1
96500,0.000016,,3.000000e-04,8796.6
96600,0.000015,,3.000000e-04,8804.0
96700,0.000052,,3.000000e-04,8811.6
96800,0.000012,,3.000000e-04,8819.1
96900,0.000055,,3.000000e-04,8826.5
97000,0.000022,,3.000000e-04,8834.1
97000,,0.000053,3.000000e-04,8850.4
97100,0.000024,,3.000000e-04,8857.7
97200,0.000006,,3.000000e-04,8865.1
97300,0.000020,,3.000000e-04,8872.6
97400,0.000046,,3.000000e-04,8880.0
97500,0.000056,,3.000000e-04,8887.6
97600,0.000023,,3.000000e-04,8894.8
97700,0.000031,,3.000000e-04,8901.9
97800,0.000016,,3.000000e-04,8909.5
97900,0.000012,,3.000000e-04,8917.0
98000,0.000008,,3.000000e-04,8924.4
98000,,0.000054,3.000000e-04,8940.6
98100,0.000016,,3.000000e-04,8948.1
98200,0.000011,,3.000000e-04,8955.6
98300,0.000011,,3.000000e-04,8963.2
98400,0.000065,,3.000000e-04,8970.6
98500,0.000034,,3.000000e-04,8978.1
98600,0.000013,,3.000000e-04,8985.5
98700,0.000018,,3.000000e-04,8993.0
98800,0.000088,,3.000000e-04,9000.4
98900,0.000018,,3.000000e-04,9008.0
99000,0.000013,,3.000000e-04,9015.4
99000,,0.000053,3.000000e-04,9031.9
99100,0.000026,,3.000000e-04,9039.0
99200,0.000022,,3.000000e-04,9046.3
99300,0.000062,,3.000000e-04,9053.9
99400,0.000032,,3.000000e-04,9061.3
99500,0.000153,,3.000000e-04,9068.9
99600,0.000025,,3.000000e-04,9076.3
99700,0.000012,,3.000000e-04,9083.5
99800,0.000019,,3.000000e-04,9090.8
99900,0.000039,,3.000000e-04,9098.4
100000,0.000027,,3.000000e-04,9106.1
100000,,0.000054,3.000000e-04,9122.3
100100,0.000113,,3.000000e-04,9129.5
100200,0.000002,,3.000000e-04,9136.8
100300,0.000021,,3.000000e-04,9144.3
100400,0.000035,,3.000000e-04,9151.9
100500,0.000025,,3.000000e-04,9159.6
100600,0.000052,,3.000000e-04,9166.9
100700,0.000041,,3.000000e-04,9174.2
100800,0.000014,,3.000000e-04,9181.7
100900,0.000074,,3.000000e-04,9189.2
101000,0.000049,,3.000000e-04,9196.6
101000,,0.000054,3.000000e-04,9213.0
101100,0.000311,,3.000000e-04,9220.1
101200,0.000029,,3.000000e-04,9227.6
101300,0.000084,,3.000000e-04,9234.9
101400,0.000013,,3.000000e-04,9242.3
101500,0.000026,,3.000000e-04,9249.8
101600,0.000021,,3.000000e-04,9256.9
101700,0.000047,,3.000000e-04,9264.3
101800,0.000024,,3.000000e-04,9271.9
101900,0.000017,,3.000000e-04,9279.4
102000,0.000034,,3.000000e-04,9286.6
102000,,0.000054,3.000000e-04,9302.9
102100,0.000064,,3.000000e-04,9310.1
102200,0.000032,,3.000000e-04,9317.7
102300,0.000007,,3.000000e-04,9325.1
102400,0.000055,,3.000000e-04,9332.6
102500,0.000026,,3.000000e-04,9340.1
102600,0.000059,,3.000000e-04,9347.4
102700,0.000022,,3.000000e-04,9354.8
102800,0.000011,,3.000000e-04,9362.1
102900,0.000076,,3.000000e-04,9369.7
103000,0.000021,,3.000000e-04,9376.9
103000,,0.000054,3.000000e-04,9393.1
103100,0.000016,,3.000000e-04,9400.4
103200,0.000043,,3.000000e-04,9407.8
103300,0.000045,,3.000000e-04,9415.1
103400,0.000123,,3.000000e-04,9422.3
103500,0.000016,,3.000000e-04,9429.4
103600,0.000009,,3.000000e-04,9436.6
103700,0.000026,,3.000000e-04,9444.2
103800,0.000065,,3.000000e-04,9451.9
103900,0.000012,,3.000000e-04,9459.1
104000,0.000028,,3.000000e-04,9466.7
104000,,0.000053,3.000000e-04,9483.0
104100,0.000043,,3.000000e-04,9490.1
104200,0.000086,,3.000000e-04,9497.7
104300,0.000041,,3.000000e-04,9505.3
104400,0.000029,,3.000000e-04,9512.6
104500,0.000078,,3.000000e-04,9520.1
104600,0.000035,,3.000000e-04,9527.8
104700,0.000074,,3.000000e-04,9535.3
104800,0.000058,,3.000000e-04,9542.8
104900,0.000072,,3.000000e-04,9550.3
105000,0.000049,,3.000000e-04,9557.7
105000,,0.000053,3.000000e-04,9574.0
105100,0.000048,,3.000000e-04,9581.6
105200,0.000035,,3.000000e-04,9589.1
105300,0.000134,,3.000000e-04,9596.6
105400,0.000008,,3.000000e-04,9604.0
105500,0.000024,,3.000000e-04,9611.4
105600,0.000038,,3.000000e-04,9619.1
105700,0.000018,,3.000000e-04,9626.5
105800,0.000012,,3.000000e-04,9633.9
105900,0.000034,,3.000000e-04,9641.3
106000,0.000013,,3.000000e-04,9648.6
106000,,0.000054,3.000000e-04,9664.8
106100,0.000177,,3.000000e-04,9672.0
106200,0.000036,,3.000000e-04,9679.2
106300,0.000041,,3.000000e-04,9686.6
106400,0.000047,,3.000000e-04,9694.0
106500,0.000023,,3.000000e-04,9701.5
106600,0.000009,,3.000000e-04,9708.8
106700,0.000036,,3.000000e-04,9716.3
106800,0.000025,,3.000000e-04,9723.7
106900,0.000024,,3.000000e-04,9731.3
107000,0.000021,,3.000000e-04,9739.0
107000,,0.000053,3.000000e-04,9755.3
107100,0.000088,,3.000000e-04,9763.1
107200,0.000065,,3.000000e-04,9770.8
107300,0.000016,,3.000000e-04,9778.4
107400,0.000045,,3.000000e-04,9785.8
107500,0.000042,,3.000000e-04,9793.5
107600,0.000029,,3.000000e-04,9800.9
107700,0.000090,,3.000000e-04,9808.3
107800,0.000019,,3.000000e-04,9815.7
107900,0.000016,,3.000000e-04,9823.5
108000,0.000026,,3.000000e-04,9831.3
108000,,0.000053,3.000000e-04,9847.9
108100,0.000001,,3.000000e-04,9855.6
108200,0.000055,,3.000000e-04,9863.5
108300,0.000025,,3.000000e-04,9871.3
108400,0.000052,,3.000000e-04,9879.4
108500,0.000021,,3.000000e-04,9887.3
108600,0.000034,,3.000000e-04,9894.9
108700,0.000002,,3.000000e-04,9902.4
108800,0.000019,,3.000000e-04,9910.0
108900,0.000059,,3.000000e-04,9917.7
109000,0.000013,,3.000000e-04,9925.6
109000,,0.000053,3.000000e-04,9942.2
109100,0.000015,,3.000000e-04,9949.7
109200,0.000038,,3.000000e-04,9957.1
109300,0.000011,,3.000000e-04,9964.6
109400,0.000026,,3.000000e-04,9972.3
109500,0.000012,,3.000000e-04,9979.7
109600,0.000025,,3.000000e-04,9987.0
109700,0.000070,,3.000000e-04,9994.5
109800,0.000021,,3.000000e-04,10001.8
109900,0.000031,,3.000000e-04,10009.6
110000,0.000054,,3.000000e-04,10017.1
110000,,0.000054,3.000000e-04,10033.7
110100,0.000028,,3.000000e-04,10041.6
110200,0.000020,,3.000000e-04,10049.2
110300,0.000058,,3.000000e-04,10057.0
110400,0.000021,,3.000000e-04,10064.4
110500,0.000026,,3.000000e-04,10072.5
110600,0.000037,,3.000000e-04,10080.2
110700,0.000028,,3.000000e-04,10088.0
110800,0.000083,,3.000000e-04,10095.5
110900,0.000013,,3.000000e-04,10103.2
111000,0.000024,,3.000000e-04,10110.8
111000,,0.000053,3.000000e-04,10127.3
111100,0.000046,,3.000000e-04,10134.9
111200,0.000084,,3.000000e-04,10142.6
111300,0.000027,,3.000000e-04,10150.3
111400,0.000031,,3.000000e-04,10158.2
111500,0.000064,,3.000000e-04,10165.7
111600,0.000028,,3.000000e-04,10173.3
111700,0.000098,,3.000000e-04,10180.9
111800,0.000024,,3.000000e-04,10188.7
111900,0.000006,,3.000000e-04,10196.1
112000,0.000047,,3.000000e-04,10203.8
112000,,0.000053,3.000000e-04,10220.1
112100,0.000039,,3.000000e-04,10227.4
112200,0.000101,,3.000000e-04,10234.7
112300,0.000013,,3.000000e-04,10242.2
112400,0.000047,,3.000000e-04,10249.7
112500,0.000014,,3.000000e-04,10256.9
112600,0.000018,,3.000000e-04,10264.4
112700,0.000023,,3.000000e-04,10271.8
112800,0.000033,,3.000000e-04,10279.2
112900,0.000089,,3.000000e-04,10286.6
113000,0.000041,,3.000000e-04,10294.2
113000,,0.000053,3.000000e-04,10310.6
113100,0.000024,,3.000000e-04,10318.1
113200,0.000184,,3.000000e-04,10325.6
113300,0.000046,,3.000000e-04,10333.5
113400,0.000061,,3.000000e-04,10341.1
113500,0.000039,,3.000000e-04,10348.9
113600,0.000007,,3.000000e-04,10356.6
113700,0.000117,,3.000000e-04,10364.5
113800,0.000063,,3.000000e-04,10372.3
113900,0.000013,,3.000000e-04,10380.6
114000,0.000152,,3.000000e-04,10388.4
114000,,0.000053,3.000000e-04,10405.2
114100,0.000042,,3.000000e-04,10413.1
114200,0.000044,,3.000000e-04,10421.0
114300,0.000079,,3.000000e-04,10428.7
114400,0.000024,,3.000000e-04,10436.5
114500,0.000024,,3.000000e-04,10444.3
114600,0.000009,,3.000000e-04,10451.9
114700,0.000029,,3.000000e-04,10459.7
114800,0.000107,,3.000000e-04,10467.2
114900,0.000010,,3.000000e-04,10475.0
115000,0.000019,,3.000000e-04,10482.8
115000,,0.000053,3.000000e-04,10499.2
115100,0.000040,,3.000000e-04,10506.4
115200,0.000046,,3.000000e-04,10514.1
115300,0.000018,,3.000000e-04,10521.8
115400,0.000036,,3.000000e-04,10529.2
115500,0.000012,,3.000000e-04,10536.7
115600,0.000031,,3.000000e-04,10544.3
